   102    0.28550E+04    0.10607E+01   -0.32973E+02    0.73915E+07    0.10497E+04
   103    0.28896E+04    0.10716E+01   -0.33632E+02    0.73378E+07    0.10370E+04
   104    0.29244E+04    0.10820E+01   -0.34276E+02    0.72843E+07    0.10250E+04
   105    0.29592E+04    0.10918E+01   -0.34907E+02    0.72310E+07    0.10136E+04
   106    0.29943E+04    0.11010E+01   -0.35524E+02    0.71780E+07    0.10028E+04
   107    0.30292E+04    0.11096E+01   -0.36124E+02    0.71253E+07    0.99255E+03
   108    0.30645E+04    0.11175E+01   -0.36709E+02    0.70729E+07    0.98292E+03
   109    0.30998E+04    0.11247E+01   -0.37276E+02    0.70207E+07    0.97385E+03
   110    0.31351E+04    0.11313E+01   -0.37823E+02    0.69688E+07    0.96533E+03
   111    0.31705E+04    0.11372E+01   -0.38353E+02    0.69171E+07    0.95735E+03
   112    0.32059E+04    0.11424E+01   -0.38862E+02    0.68658E+07    0.94989E+03
   113    0.32414E+04    0.11470E+01   -0.39351E+02    0.68147E+07    0.94295E+03
   114    0.32769E+04    0.11507E+01   -0.39818E+02    0.67640E+07    0.93650E+03
   115    0.33125E+04    0.11538E+01   -0.40262E+02    0.67135E+07    0.93053E+03
   116    0.33480E+04    0.11561E+01   -0.40682E+02    0.66634E+07    0.92503E+03
   117    0.33837E+04    0.11576E+01   -0.41078E+02    0.66136E+07    0.91999E+03
   118    0.34193E+04    0.11585E+01   -0.41450E+02    0.65641E+07    0.91538E+03
   119    0.34548E+04    0.11586E+01   -0.41796E+02    0.65149E+07    0.91116E+03
   120    0.34903E+04    0.11579E+01   -0.42115E+02    0.64660E+07    0.90732E+03
   121    0.35256E+04    0.11566E+01   -0.42408E+02    0.64174E+07    0.90382E+03
   122    0.35608E+04    0.11545E+01   -0.42674E+02    0.63692E+07    0.90063E+03
   123    0.35960E+04    0.11516E+01   -0.42913E+02    0.63213E+07    0.89773E+03
   124    0.36310E+04    0.11481E+01   -0.43122E+02    0.62737E+07    0.89510E+03
   125    0.36658E+04    0.11439E+01   -0.43302E+02    0.62265E+07    0.89269E+03
