H0,ombh2,omch2,omk,tau,ns,loglike
67.21873576045977,0.02225211243190748,0.12219316783203733,0.0,0.06733617470660971,0.975428893090182,-3638.6667729687565
67.21873576045977,0.02225211243190748,0.12219316783203733,0.0,0.06733617470660971,0.975428893090182,-3638.6667729687565
67.21873576045977,0.02225211243190748,0.12219316783203733,0.0,0.06733617470660971,0.975428893090182,-3638.6667729687565
67.29244647783989,0.022304030299801218,0.12207055844074381,0.0,0.06936567050784823,0.9758375631445553,-3631.722011945946
67.29244647783989,0.022304030299801218,0.12207055844074381,0.0,0.06936567050784823,0.9758375631445553,-3631.722011945946
67.38534854762062,0.022376736716148055,0.12210494426309144,0.0,0.05976247422088579,0.9775932314947355,-3582.848307033307
67.43831337673029,0.022278916262309195,0.12210309003536225,0.0,0.057498053598926555,0.9778995626802176,-3579.711037900092
67.33603522501072,0.02232332470227274,0.12202539455821121,0.0,0.06340327460120762,0.9778413769266702,-3572.6103263862583
67.20792116989855,0.022287216518105522,0.122024476467735,0.0,0.0703009895275538,0.9779375731430555,-3559.6908742495084
67.20792116989855,0.022287216518105522,0.122024476467735,0.0,0.0703009895275538,0.9779375731430555,-3559.6908742495084
67.29228183570262,0.022186339310765347,0.12194330219381583,0.0,0.0745528965897262,0.9787217547588192,-3544.139124246747
67.32170742827775,0.02198351719114237,0.12206915033348613,0.0,0.0762931449105288,0.9793827019594442,-3527.4265990772915
67.32170742827775,0.02198351719114237,0.12206915033348613,0.0,0.0762931449105288,0.9793827019594442,-3527.4265990772915
67.30288147061924,0.02200500947679634,0.12213333494684094,0.0,0.07570038512982699,0.9806611223270667,-3484.987711845581
67.30288147061924,0.02200500947679634,0.12213333494684094,0.0,0.07570038512982699,0.9806611223270667,-3484.987711845581
67.27953159532593,0.021931467676677866,0.12217850691980109,0.0,0.07782760789064816,0.9808446833988186,-3478.450445555024
67.27953159532593,0.021931467676677866,0.12217850691980109,0.0,0.07782760789064816,0.9808446833988186,-3478.450445555024
67.27953159532593,0.021931467676677866,0.12217850691980109,0.0,0.07782760789064816,0.9808446833988186,-3478.450445555024
67.30935290771109,0.02193619806830408,0.12224589280173521,0.0,0.09018098869906206,0.9815692725836367,-3459.2583838258906
67.26636471964284,0.0218925614819028,0.12225629977460048,0.0,0.09681253064458707,0.9822615657634667,-3437.9543340753567
67.26636471964284,0.0218925614819028,0.12225629977460048,0.0,0.09681253064458707,0.9822615657634667,-3437.9543340753567
67.26636471964284,0.0218925614819028,0.12225629977460048,0.0,0.09681253064458707,0.9822615657634667,-3437.9543340753567
67.26636471964284,0.0218925614819028,0.12225629977460048,0.0,0.09681253064458707,0.9822615657634667,-3437.9543340753567
67.26636471964284,0.0218925614819028,0.12225629977460048,0.0,0.09681253064458707,0.9822615657634667,-3437.9543340753567
67.26636471964284,0.0218925614819028,0.12225629977460048,0.0,0.09681253064458707,0.9822615657634667,-3437.9543340753567
67.15005016528953,0.021894161371210447,0.12236930839384191,0.0,0.09501932261866744,0.9835680881831126,-3387.8845427981005
67.15005016528953,0.021894161371210447,0.12236930839384191,0.0,0.09501932261866744,0.9835680881831126,-3387.8845427981005
67.11756128789138,0.021861602752931864,0.12223857974225275,0.0,0.09313926862210291,0.9836149923980139,-3386.2417052680566
67.11756128789138,0.021861602752931864,0.12223857974225275,0.0,0.09313926862210291,0.9836149923980139,-3386.2417052680566
67.12554246111358,0.021833050561098643,0.1222552398017479,0.0,0.0947327079684767,0.9844240245665494,-3363.422076025413
67.12554246111358,0.021833050561098643,0.1222552398017479,0.0,0.0947327079684767,0.9844240245665494,-3363.422076025413
67.12554246111358,0.021833050561098643,0.1222552398017479,0.0,0.0947327079684767,0.9844240245665494,-3363.422076025413
67.19715754192801,0.021763756504204083,0.12227081671083169,0.0,0.09616638462394805,0.9866061483627313,-3305.5796052386027
67.10963328661208,0.02166043064603602,0.12239161933015377,0.0,0.08967294660132025,0.9880144431292657,-3256.792535560364
67.10963328661208,0.02166043064603602,0.12239161933015377,0.0,0.08967294660132025,0.9880144431292657,-3256.792535560364
67.10963328661208,0.02166043064603602,0.12239161933015377,0.0,0.08967294660132025,0.9880144431292657,-3256.792535560364
67.10963328661208,0.02166043064603602,0.12239161933015377,0.0,0.08967294660132025,0.9880144431292657,-3256.792535560364
67.24169429066667,0.021807218575825356,0.12225103118259308,0.0,0.08573311644275597,0.9901024941727983,-3204.8061526889933
67.24169429066667,0.021807218575825356,0.12225103118259308,0.0,0.08573311644275597,0.9901024941727983,-3204.8061526889933
67.07167206736588,0.021742018361659367,0.12224971484633677,0.0,0.08806075895668902,0.9898095037571546,-3203.3696036429524
67.07167206736588,0.021742018361659367,0.12224971484633677,0.0,0.08806075895668902,0.9898095037571546,-3203.3696036429524
67.0290955948191,0.02177882427333812,0.1223069455315238,0.0,0.08505953105229723,0.9901774890098054,-3188.100001850436
67.0290955948191,0.02177882427333812,0.1223069455315238,0.0,0.08505953105229723,0.9901774890098054,-3188.100001850436
67.0290955948191,0.02177882427333812,0.1223069455315238,0.0,0.08505953105229723,0.9901774890098054,-3188.100001850436
66.89201148444916,0.021780606626782068,0.12240684951911161,0.0,0.08676511345117775,0.9903499697368829,-3173.150980847306
66.76304141528308,0.021867050912651217,0.12248300677391323,0.0,0.09050786787809668,0.9910787539142292,-3142.794231103814
66.97709244266866,0.02200356383499427,0.12245472245810544,0.0,0.077943501226687,0.9923577286893379,-3117.3888306253734
67.06017815914116,0.021980650433689967,0.12246545636530952,0.0,0.0813568317434721,0.992690269539889,-3114.026529695853
66.9831100127103,0.021845088349916632,0.12240484961445204,0.0,0.07449156822657893,0.9928569753146463,-3107.3612102463976
66.9831100127103,0.021845088349916632,0.12240484961445204,0.0,0.07449156822657893,0.9928569753146463,-3107.3612102463976
66.9831100127103,0.021845088349916632,0.12240484961445204,0.0,0.07449156822657893,0.9928569753146463,-3107.3612102463976
67.0885050343299,0.02189551303706781,0.12245367965400097,0.0,0.07737814358015349,0.9931073089089905,-3105.6904084197904
66.95634392766448,0.022052349800709976,0.1222995804080086,0.0,0.0722047010543417,0.9935789785971721,-3084.122963545187
66.90809757992608,0.022018461402143735,0.12221586007114806,0.0,0.06803616040658551,0.9941019855054354,-3069.0751138301653
66.89827013863625,0.022050205375221812,0.12227925338340893,0.0,0.06878743512611356,0.9947604027668133,-3049.1424328512967
66.83575214126962,0.022103961264732904,0.12227203785235263,0.0,0.06191867907020335,0.9954794045839067,-3026.784794000039
66.83575214126962,0.022103961264732904,0.12227203785235263,0.0,0.06191867907020335,0.9954794045839067,-3026.784794000039
66.83575214126962,0.022103961264732904,0.12227203785235263,0.0,0.06191867907020335,0.9954794045839067,-3026.784794000039
66.83575214126962,0.022103961264732904,0.12227203785235263,0.0,0.06191867907020335,0.9954794045839067,-3026.784794000039
66.83575214126962,0.022103961264732904,0.12227203785235263,0.0,0.06191867907020335,0.9954794045839067,-3026.784794000039
66.65284765943528,0.022147956673496328,0.12227121902032415,0.0,0.05562748316217082,0.9955532674650424,-3015.076288569781
66.68747577191812,0.022014692837412825,0.1221723732721794,0.0,0.05954914693250147,0.9959030988461087,-3009.8149710554712
66.66065210885485,0.02216705003867701,0.12233599883519139,0.0,0.06412931899969086,0.9958389009002072,-3003.9080503096457
66.66065210885485,0.02216705003867701,0.12233599883519139,0.0,0.06412931899969086,0.9958389009002072,-3003.9080503096457
66.8073147853049,0.022149104666556566,0.12247182662120165,0.0,0.07527315766091425,0.9961481647100404,-3001.7363531107494
66.87651950165336,0.02204752118719819,0.12262478070245099,0.0,0.07310520192099629,0.9968775245736748,-2986.3467111779964
66.87651950165336,0.02204752118719819,0.12262478070245099,0.0,0.07310520192099629,0.9968775245736748,-2986.3467111779964
66.91756382562059,0.022031705902152556,0.12256730902197578,0.0,0.07194865657946319,0.9969628412465222,-2987.7317808912485
67.02411705264113,0.02209632681069923,0.12269255415657283,0.0,0.0650645662373388,0.9973549339830917,-2982.144038908383
67.20087217573935,0.022162840760985514,0.12273388598374745,0.0,0.0676332349894675,0.9989268352317365,-2949.828635437647
66.73196371628602,0.022157071104148537,0.1227246620671563,0.0,0.07021922250337123,0.9991622132399247,-2915.205122396412
66.73196371628602,0.022157071104148537,0.1227246620671563,0.0,0.07021922250337123,0.9991622132399247,-2915.205122396412
66.73196371628602,0.022157071104148537,0.1227246620671563,0.0,0.07021922250337123,0.9991622132399247,-2915.205122396412
66.73196371628602,0.022157071104148537,0.1227246620671563,0.0,0.07021922250337123,0.9991622132399247,-2915.205122396412
66.73196371628602,0.022157071104148537,0.1227246620671563,0.0,0.07021922250337123,0.9991622132399247,-2915.205122396412
66.6124250019463,0.02225261963154986,0.12286121669477598,0.0,0.06982560381689212,1.0011487795671945,-2854.2525890656902
66.55103732349602,0.02224550193449521,0.12265681255303655,0.0,0.07133823560709669,1.0018867786334205,-2834.6348498318816
66.65693919317131,0.02217421731862695,0.1226602946491087,0.0,0.06779400035187982,1.0024988159923294,-2827.0507107420967
66.6941483134961,0.02222547609369414,0.12260752230932889,0.0,0.06750331612518315,1.0026875379246665,-2824.4945680983433
66.6941483134961,0.02222547609369414,0.12260752230932889,0.0,0.06750331612518315,1.0026875379246665,-2824.4945680983433
66.73526203412541,0.02232364883081562,0.1227879416930487,0.0,0.06326279316674543,1.0037943785251082,-2796.5838068286816
66.55422214850832,0.02234021899296581,0.122846504909083,0.0,0.058383870987506206,1.0042761029751048,-2774.7705162051916
66.55422214850832,0.02234021899296581,0.122846504909083,0.0,0.058383870987506206,1.0042761029751048,-2774.7705162051916
66.5174616603769,0.022197222983615802,0.12277400887842492,0.0,0.053885026113991395,1.0044907184882386,-2772.155304740876
66.5174616603769,0.022197222983615802,0.12277400887842492,0.0,0.053885026113991395,1.0044907184882386,-2772.155304740876
66.5174616603769,0.022197222983615802,0.12277400887842492,0.0,0.053885026113991395,1.0044907184882386,-2772.155304740876
66.23743658859567,0.022200220202656044,0.12270633057354066,0.0,0.05240583965357167,1.0046514655902772,-2753.7567906745453
66.23743658859567,0.022200220202656044,0.12270633057354066,0.0,0.05240583965357167,1.0046514655902772,-2753.7567906745453
66.23743658859567,0.022200220202656044,0.12270633057354066,0.0,0.05240583965357167,1.0046514655902772,-2753.7567906745453
66.3364980239977,0.022223285135798566,0.12284637660949788,0.0,0.05281854940942823,1.005492906350112,-2736.7204143149447
66.23604517414442,0.022269049058324226,0.12288582711668396,0.0,0.050886396871454534,1.0060698369868308,-2716.9857994889057
66.25498264514214,0.02240705098527933,0.1230630820252373,0.0,0.052351653666925055,1.006256556836942,-2708.7825893668223
66.3287365123019,0.022288219026653046,0.12308477747134512,0.0,0.04125274878705072,1.0075287080128552,-2690.7583092458344
66.26924058105833,0.022251481160384456,0.12300539077675944,0.0,0.052127182268130554,1.0091537383117055,-2643.9867184468008
66.19906279934477,0.022275052674325647,0.12303293816120311,0.0,0.05578832514733998,1.0094628508072683,-2630.6787262492285
66.25460061786148,0.0223473113326618,0.12294173733522717,0.0,0.055781094461216416,1.0106412444172772,-2606.56786343892
66.25460061786148,0.0223473113326618,0.12294173733522717,0.0,0.055781094461216416,1.0106412444172772,-2606.56786343892
66.16601856023499,0.022213279191751104,0.12294738242682748,0.0,0.056264552034611726,1.0109985411112279,-2595.0539235001947
66.27273029619242,0.022148716128696407,0.1229970658547226,0.0,0.054601546631020695,1.012187898005185,-2574.6190530563945
66.27273029619242,0.022148716128696407,0.1229970658547226,0.0,0.054601546631020695,1.012187898005185,-2574.6190530563945
66.40189162222508,0.02202171738761588,0.12301051890625289,0.0,0.05749439756160756,1.01288221046371,-2566.1968487579115
66.40189162222508,0.02202171738761588,0.12301051890625289,0.0,0.05749439756160756,1.01288221046371,-2566.1968487579115
66.40189162222508,0.02202171738761588,0.12301051890625289,0.0,0.05749439756160756,1.01288221046371,-2566.1968487579115
66.16614208115575,0.022042106425350944,0.12320143106053867,0.0,0.057563988685283805,1.0129464620734547,-2549.637241133521
66.23831602541641,0.021867275707214046,0.12317961404491642,0.0,0.05708543962136652,1.0144555030188716,-2522.3729401200885
66.23831602541641,0.021867275707214046,0.12317961404491642,0.0,0.05708543962136652,1.0144555030188716,-2522.3729401200885
66.17364676354538,0.021984938180307494,0.12318725770560521,0.0,0.05075302125067911,1.0161313081267336,-2482.998034797914
66.17364676354538,0.021984938180307494,0.12318725770560521,0.0,0.05075302125067911,1.0161313081267336,-2482.998034797914
66.17364676354538,0.021984938180307494,0.12318725770560521,0.0,0.05075302125067911,1.0161313081267336,-2482.998034797914
66.17364676354538,0.021984938180307494,0.12318725770560521,0.0,0.05075302125067911,1.0161313081267336,-2482.998034797914
66.17364676354538,0.021984938180307494,0.12318725770560521,0.0,0.05075302125067911,1.0161313081267336,-2482.998034797914
66.17364676354538,0.021984938180307494,0.12318725770560521,0.0,0.05075302125067911,1.0161313081267336,-2482.998034797914
66.17364676354538,0.021984938180307494,0.12318725770560521,0.0,0.05075302125067911,1.0161313081267336,-2482.998034797914
66.02978838392215,0.021853524532421828,0.12326737470780462,0.0,0.055237127598708906,1.0162117009967562,-2472.559320853551
66.02978838392215,0.021853524532421828,0.12326737470780462,0.0,0.055237127598708906,1.0162117009967562,-2472.559320853551
66.01339170261043,0.02196956408518019,0.12323359363825137,0.0,0.0568202200755678,1.018941503105067,-2411.1877477511575
66.01339170261043,0.02196956408518019,0.12323359363825137,0.0,0.0568202200755678,1.018941503105067,-2411.1877477511575
66.00765612182111,0.021962321275907356,0.12335587873098017,0.0,0.06561734443992627,1.0201818940295262,-2381.018227369342
66.00765612182111,0.021962321275907356,0.12335587873098017,0.0,0.06561734443992627,1.0201818940295262,-2381.018227369342
66.00765612182111,0.021962321275907356,0.12335587873098017,0.0,0.06561734443992627,1.0201818940295262,-2381.018227369342
66.00765612182111,0.021962321275907356,0.12335587873098017,0.0,0.06561734443992627,1.0201818940295262,-2381.018227369342
66.00765612182111,0.021962321275907356,0.12335587873098017,0.0,0.06561734443992627,1.0201818940295262,-2381.018227369342
66.00765612182111,0.021962321275907356,0.12335587873098017,0.0,0.06561734443992627,1.0201818940295262,-2381.018227369342
66.00765612182111,0.021962321275907356,0.12335587873098017,0.0,0.06561734443992627,1.0201818940295262,-2381.018227369342
65.96622742340705,0.021947886432693534,0.12328898399545968,0.0,0.07151552528215972,1.0215424104604132,-2350.4975302594466
65.94624227816782,0.02193137888131886,0.12339850506267973,0.0,0.06446127149824316,1.0218967018098934,-2342.3149212045355
65.94624227816782,0.02193137888131886,0.12339850506267973,0.0,0.06446127149824316,1.0218967018098934,-2342.3149212045355
65.82993460805712,0.022038162862462317,0.12338087156673888,0.0,0.059127849643242664,1.0219416417890763,-2335.885533632161
65.82993460805712,0.022038162862462317,0.12338087156673888,0.0,0.059127849643242664,1.0219416417890763,-2335.885533632161
65.82993460805712,0.022038162862462317,0.12338087156673888,0.0,0.059127849643242664,1.0219416417890763,-2335.885533632161
65.82993460805712,0.022038162862462317,0.12338087156673888,0.0,0.059127849643242664,1.0219416417890763,-2335.885533632161
65.82993460805712,0.022038162862462317,0.12338087156673888,0.0,0.059127849643242664,1.0219416417890763,-2335.885533632161
65.79441319833812,0.022011977337003854,0.12337032944478969,0.0,0.06114748300342734,1.0231083166051673,-2310.001539378128
65.79108958325301,0.022001981993144498,0.12331641937734504,0.0,0.06191329046311285,1.023657449115323,-2299.1223186034913
65.79108958325301,0.022001981993144498,0.12331641937734504,0.0,0.06191329046311285,1.023657449115323,-2299.1223186034913
65.79108958325301,0.022001981993144498,0.12331641937734504,0.0,0.06191329046311285,1.023657449115323,-2299.1223186034913
65.66557857733525,0.021984085949014617,0.12318493714799472,0.0,0.06969975699397103,1.0234388209002265,-2297.268408592378
65.66557857733525,0.021984085949014617,0.12318493714799472,0.0,0.06969975699397103,1.0234388209002265,-2297.268408592378
65.66557857733525,0.021984085949014617,0.12318493714799472,0.0,0.06969975699397103,1.0234388209002265,-2297.268408592378
65.66557857733525,0.021984085949014617,0.12318493714799472,0.0,0.06969975699397103,1.0234388209002265,-2297.268408592378
65.58658797342484,0.02199960530468951,0.12320098431943988,0.0,0.06828818556682688,1.0244616340308401,-2272.597552131244
65.58658797342484,0.02199960530468951,0.12320098431943988,0.0,0.06828818556682688,1.0244616340308401,-2272.597552131244
65.58658797342484,0.02199960530468951,0.12320098431943988,0.0,0.06828818556682688,1.0244616340308401,-2272.597552131244
65.75197110962506,0.022051109430740252,0.12337130613499435,0.0,0.07605288466845725,1.0246934793176499,-2272.9476183423712
65.75197110962506,0.022051109430740252,0.12337130613499435,0.0,0.07605288466845725,1.0246934793176499,-2272.9476183423712
65.75197110962506,0.022051109430740252,0.12337130613499435,0.0,0.07605288466845725,1.0246934793176499,-2272.9476183423712
65.75197110962506,0.022051109430740252,0.12337130613499435,0.0,0.07605288466845725,1.0246934793176499,-2272.9476183423712
65.81364290060863,0.021996516677634942,0.12343055826770873,0.0,0.08679098615267875,1.0250421572852073,-2269.5562078076136
65.70785356752128,0.021970782600829002,0.12344124712332485,0.0,0.08824809443856432,1.0249493227328952,-2266.4501295121627
65.70236330411306,0.02204501242930856,0.12339081475726946,0.0,0.09068137633641832,1.0262506370225526,-2240.1904721423853
65.70236330411306,0.02204501242930856,0.12339081475726946,0.0,0.09068137633641832,1.0262506370225526,-2240.1904721423853
65.70236330411306,0.02204501242930856,0.12339081475726946,0.0,0.09068137633641832,1.0262506370225526,-2240.1904721423853
65.77630530998289,0.0220227761442053,0.12340126816356861,0.0,0.09939154496113319,1.0271915797271893,-2227.0217308668507
65.69044318476142,0.022037653533025617,0.12323225466975082,0.0,0.09426549744592062,1.0296825031071468,-2174.866428282003
65.74241133507118,0.021954327640397234,0.12331904906769406,0.0,0.09560047379267052,1.0301388147834474,-2168.9267695911367
65.74241133507118,0.021954327640397234,0.12331904906769406,0.0,0.09560047379267052,1.0301388147834474,-2168.9267695911367
65.74241133507118,0.021954327640397234,0.12331904906769406,0.0,0.09560047379267052,1.0301388147834474,-2168.9267695911367
65.68171323258298,0.0219216858150327,0.1233111862887391,0.0,0.09987073121604163,1.0300482281628787,-2169.222887933498
65.61963408341354,0.021986069179820798,0.12345406120486004,0.0,0.0977483162741952,1.0316561163812283,-2133.073194854084
65.41076011758575,0.02202731189561625,0.12355615623016815,0.0,0.09443086167111482,1.0316777397165173,-2120.946825305544
65.3406617264685,0.022130748475576143,0.1235957599691662,0.0,0.08841302789562674,1.0314088937126895,-2120.4075996243505
65.3406617264685,0.022130748475576143,0.1235957599691662,0.0,0.08841302789562674,1.0314088937126895,-2120.4075996243505
65.3406617264685,0.022130748475576143,0.1235957599691662,0.0,0.08841302789562674,1.0314088937126895,-2120.4075996243505
65.37690503152223,0.022291096195463902,0.12345292162034113,0.0,0.09745275245398899,1.0317961852287478,-2115.808905816287
65.37690503152223,0.022291096195463902,0.12345292162034113,0.0,0.09745275245398899,1.0317961852287478,-2115.808905816287
65.38106675771193,0.02233166520499087,0.12334231160393135,0.0,0.09851407648551887,1.0327390089661708,-2099.2300881934984
65.38106675771193,0.02233166520499087,0.12334231160393135,0.0,0.09851407648551887,1.0327390089661708,-2099.2300881934984
65.43061354096353,0.022335473295335865,0.1234713703874416,0.0,0.10427962108102583,1.0332731803888486,-2091.7495037433882
65.32275144386315,0.02242116914185922,0.12342471253922789,0.0,0.11276484181771555,1.033712043382319,-2080.868201880652
65.32275144386315,0.02242116914185922,0.12342471253922789,0.0,0.11276484181771555,1.033712043382319,-2080.868201880652
65.32275144386315,0.02242116914185922,0.12342471253922789,0.0,0.11276484181771555,1.033712043382319,-2080.868201880652
65.32275144386315,0.02242116914185922,0.12342471253922789,0.0,0.11276484181771555,1.033712043382319,-2080.868201880652
65.32275144386315,0.02242116914185922,0.12342471253922789,0.0,0.11276484181771555,1.033712043382319,-2080.868201880652
65.32275144386315,0.02242116914185922,0.12342471253922789,0.0,0.11276484181771555,1.033712043382319,-2080.868201880652
65.32275144386315,0.02242116914185922,0.12342471253922789,0.0,0.11276484181771555,1.033712043382319,-2080.868201880652
65.25900439397192,0.022504135910672515,0.12348154076814903,0.0,0.11722670203262174,1.0335371555601756,-2081.1758394137983
65.27052405382813,0.022648018138252925,0.12347145693404087,0.0,0.12007111505329093,1.0346242764810871,-2061.486695412319
65.27052405382813,0.022648018138252925,0.12347145693404087,0.0,0.12007111505329093,1.0346242764810871,-2061.486695412319
65.31574806708424,0.022457772166596526,0.12352062923358864,0.0,0.12161704897063987,1.0349484393971093,-2059.784059204808
65.31574806708424,0.022457772166596526,0.12352062923358864,0.0,0.12161704897063987,1.0349484393971093,-2059.784059204808
65.31574806708424,0.022457772166596526,0.12352062923358864,0.0,0.12161704897063987,1.0349484393971093,-2059.784059204808
65.31574806708424,0.022457772166596526,0.12352062923358864,0.0,0.12161704897063987,1.0349484393971093,-2059.784059204808
65.3186276202957,0.022597710210448194,0.12355139474609499,0.0,0.1187125220980747,1.0367516086282769,-2024.4307821768332
65.3186276202957,0.022597710210448194,0.12355139474609499,0.0,0.1187125220980747,1.0367516086282769,-2024.4307821768332
65.26931399845715,0.022495262244281996,0.12356841848544395,0.0,0.1257824519985664,1.0369878361331222,-2021.7251917303677
65.26931399845715,0.022495262244281996,0.12356841848544395,0.0,0.1257824519985664,1.0369878361331222,-2021.7251917303677
65.26931399845715,0.022495262244281996,0.12356841848544395,0.0,0.1257824519985664,1.0369878361331222,-2021.7251917303677
65.26883990502836,0.022609885886302403,0.1235954944452035,0.0,0.12463026325655549,1.038353045750123,-1995.526785753152
65.15952511327683,0.02268180579201812,0.12369259820073385,0.0,0.11796849182681102,1.0394845620229718,-1966.6825745638087
65.15952511327683,0.02268180579201812,0.12369259820073385,0.0,0.11796849182681102,1.0394845620229718,-1966.6825745638087
65.09563192268695,0.02261122837340273,0.12373618342248029,0.0,0.12078140375154692,1.0394509447637457,-1965.9007533500742
65.09563192268695,0.02261122837340273,0.12373618342248029,0.0,0.12078140375154692,1.0394509447637457,-1965.9007533500742
65.09563192268695,0.02261122837340273,0.12373618342248029,0.0,0.12078140375154692,1.0394509447637457,-1965.9007533500742
65.09563192268695,0.02261122837340273,0.12373618342248029,0.0,0.12078140375154692,1.0394509447637457,-1965.9007533500742
65.18692136059046,0.022426340286252486,0.12393104408816301,0.0,0.1148585266194955,1.0398433922525483,-1961.1835926477222
65.21360645637303,0.022585446192540774,0.12385529573446649,0.0,0.10756226865300295,1.0397912781478966,-1960.064290339482
65.08952855743077,0.02245470279167447,0.12376427726248915,0.0,0.11141677944712475,1.0398989235040674,-1956.1201967668337
65.10558837150118,0.022708840454573248,0.12365229534641083,0.0,0.10808861356915864,1.0401853188116512,-1949.242847306763
65.05086839118333,0.02275991253081337,0.12377610863022759,0.0,0.10211455776655709,1.0398279527036631,-1950.0082749074818
65.05086839118333,0.02275991253081337,0.12377610863022759,0.0,0.10211455776655709,1.0398279527036631,-1950.0082749074818
65.05086839118333,0.02275991253081337,0.12377610863022759,0.0,0.10211455776655709,1.0398279527036631,-1950.0082749074818
65.05086839118333,0.02275991253081337,0.12377610863022759,0.0,0.10211455776655709,1.0398279527036631,-1950.0082749074818
65.05086839118333,0.02275991253081337,0.12377610863022759,0.0,0.10211455776655709,1.0398279527036631,-1950.0082749074818
65.24613863550982,0.022892203489192405,0.1237473343663428,0.0,0.10216780587389167,1.04027253674568,-1949.7215001457107
65.21153533386226,0.022912136638661658,0.12361828288977468,0.0,0.09993024739235411,1.0404156639379498,-1946.1918836020623
65.21153533386226,0.022912136638661658,0.12361828288977468,0.0,0.09993024739235411,1.0404156639379498,-1946.1918836020623
65.21153533386226,0.022912136638661658,0.12361828288977468,0.0,0.09993024739235411,1.0404156639379498,-1946.1918836020623
65.21153533386226,0.022912136638661658,0.12361828288977468,0.0,0.09993024739235411,1.0404156639379498,-1946.1918836020623
65.1884609219324,0.022918924342466042,0.12368294866483222,0.0,0.09733151939551137,1.040751721427656,-1938.3227881159592
65.03682790475854,0.02291185547638201,0.12373413166901474,0.0,0.08846944737247049,1.042502721693632,-1900.6078652663916
65.03680169472572,0.02289862133439318,0.12386719980215181,0.0,0.08261324233155334,1.0439929369145826,-1874.4361993658545
65.03680169472572,0.02289862133439318,0.12386719980215181,0.0,0.08261324233155334,1.0439929369145826,-1874.4361993658545
65.03680169472572,0.02289862133439318,0.12386719980215181,0.0,0.08261324233155334,1.0439929369145826,-1874.4361993658545
64.95845921667674,0.022936728928043538,0.12396616654830207,0.0,0.08068136137473705,1.0444429866159015,-1862.581147137199
64.93927290615908,0.022988755025125467,0.12395414344000477,0.0,0.08419376530247209,1.0453000358848195,-1847.3941804272638
64.97047258489198,0.022974479289992973,0.12403574755910066,0.0,0.08399196877435847,1.047526625595334,-1812.1096138381533
64.97047258489198,0.022974479289992973,0.12403574755910066,0.0,0.08399196877435847,1.047526625595334,-1812.1096138381533
65.02023555067292,0.022833403296828543,0.12401673309689173,0.0,0.08082993101598851,1.0489018674752273,-1793.5755139192922
64.88787972497148,0.022912378357162352,0.1240547252106313,0.0,0.06525504877615149,1.0485684075639121,-1794.0422419923968
64.88787972497148,0.022912378357162352,0.1240547252106313,0.0,0.06525504877615149,1.0485684075639121,-1794.0422419923968
64.88787972497148,0.022912378357162352,0.1240547252106313,0.0,0.06525504877615149,1.0485684075639121,-1794.0422419923968
64.88787972497148,0.022912378357162352,0.1240547252106313,0.0,0.06525504877615149,1.0485684075639121,-1794.0422419923968
